GeoServer,ID GeoServer,Cartogip,ID Cartogip
IGN BD TOPO - Construction ponctuelle,FeatureTypeInfoImpl--3a85bcf:132cf3d3d67:-7b07,cadastre - Lim. Communales - IGN - BD Parcellaire,477
SMEAP - Préinventaire des espaces naturels humides dans les vallées des principaux affluents de la Dronne moyenne,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7db4,null - Terrains des Conservatoires des espaces naturels,366
SMEAP - Préinventaire des espaces naturels humides dans la vallée moyenne de la Dronne,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7db0,null - Terrains des Conservatoires des espaces naturels,366
IGN BD TOPO - PAI science enseignement,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e74,cadastre - Lim. Communales - IGN - BD Parcellaire,477
IGN BD TOPO - Batiments (enseignement),FeatureTypeInfoImpl--47a78624:139dea10bac:-6e38,cadastre - Lim. Communales - IGN - BD Parcellaire,477
IGN BD TOPO - PAI industriel commercial,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e84,cadastre - Lim. Communales - IGN - BD Parcellaire,477
IGN BD TOPO - Constructions surfaciques,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e46,cadastre - Lim. Communales - IGN - BD Parcellaire,477
IGN BD TOPO - Hydronymes - Région étendue,FeatureTypeInfoImpl--2c77ddf1:14bdae1b5e9:ed3,cadastre - Lim. Communales - IGN - BD Parcellaire,477
IGN BD TOPO - Terrains de sport (enseignement),FeatureTypeInfoImpl--47a78624:139dea10bac:-700c,cadastre - Lim. Communales - IGN - BD Parcellaire,477
IGN BD TOPO - Canalisations eau - Région étendue,FeatureTypeInfoImpl--2c77ddf1:14bdab25771:7c5f,cadastre - Lim. Communales - IGN - BD Parcellaire,477
SDEE 47 - Points lumineux du réseau d’éclairage public,FeatureTypeInfoImpl--2c09ce2b:13b94940983:-741e,statistiques - Nombre de points d'accès public à Internet,858
IGN BD TOPO - Réservoir d'eau - Région étendue,FeatureTypeInfoImpl--2c77ddf1:14bdb1221c9:330c,cadastre - Lim. Communales - IGN - BD Parcellaire,477
IGN BD TOPO - Tronçon laisse - Région étendue,FeatureTypeInfoImpl--2c77ddf1:14bdb4ff59d:3899,cadastre - Lim. Communales - IGN - BD Parcellaire,477
IGN BD TOPO - Surfacique activité enseignement,FeatureTypeInfoImpl-31f73896:139057a5d0a:-1356,cadastre - Lim. Communales - IGN - BD Parcellaire,477
SMEAG -  Zones de protection des berges (végétale, enrochement…),FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fa6,sidpc - SIDPC47  - Zones tampons signalements,508
PNR LG -  Zones d'éradication des grenouilles taureau,FeatureTypeInfoImpl--2aae7c6e:13542c0f87f:-6425,sidpc - SIDPC47  - Zones tampons signalements,508
Chambre agriculture 64 - Sites RMQS,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dc6,coz - Sites,1172
AURBA - Bâtiments des zones d'activités,FeatureTypeInfoImpl-1f027e38:13c8e8c3c25:-5f93,erp - Erp - Bâtiments,1615
CA Grand Dax - Arrêts Couralin,FeatureTypeInfoImpl--6dc709cf:14d4db704a4:-554b,cub - Arrêts,1551
CA Grand Dax - Arrêts Transport à la demande,FeatureTypeInfoImpl--6dc709cf:14d4db704a4:-54bf,cub - Arrêts,1551
CDC Bourg en Gironde - Sites touristiques remarquables,FeatureTypeInfoImpl--65d22c8b:140e2f62cb9:6bc8,coz - Sites,1172
CEN Aquitaine - Sites gérés en 2012,FeatureTypeInfoImpl-2245790e:1419dc4bdd5:52cb,coz - Sites,1172
CG 24 - Arrêts de bus scolaires,FeatureTypeInfoImpl-3bfe5701:132aac45f9e:-7dda,cub - Arrêts,1551
CG 24 - Sites d'activités Nautiques,FeatureTypeInfoImpl-7e125c65:133a1446f48:-72fc,coz - Sites,1172
Chambre agriculture 33 - Bulletin Sanitaire Vegetal BSV Parcelles,FeatureTypeInfoImpl-5c8f87e1:14407aa6100:-45ad,coz - Sanitaire,687
SIRTAQUI - Sites de dégustations,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-44d0,coz - Sites,1172
SIRTAQUI - Sites naturels,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-44ce,coz - Sites,1172
AURBA - Contours des zones d'activités,FeatureTypeInfoImpl-1f027e38:13c8e8c3c25:-5f8f,erp - Erp - Contours,1621
CA Grand Dax - Arrêts Navette,FeatureTypeInfoImpl--6dc709cf:14d4db704a4:-54d9,cub - Arrêts,1551
CC Montesquieu - Arrêts de bus pour les collèges et les lycées,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f1c,cub - Arrêts,1551
CG47 - Sites intérêt écologique,FeatureTypeInfoImpl--5738bcda:13cb7bf17f0:-7982,coz - Sites,1172
Cantons,FeatureTypeInfoImpl--40801fd5:13569610c66:-5049,gip_atgeri - Cantons 2010,84
Communes,FeatureTypeInfoImpl--75a9eb42:1328aaba535:-7fdd,sidpc - Nouvelles communes infectées en 2015,33
Départements,FeatureTypeInfoImpl--75a9eb42:1328aaba535:-7fdb,limites_admin - Départements,208
GIP ATGeRi - Contours des ASA,FeatureTypeInfoImpl--4257e7f7:152a1378bf8:ef,erp - Erp - Contours,1621
EPCI,FeatureTypeInfoImpl--75a9eb42:1328aaba535:-7fd9,insee - Population par EPCI (2007),1193
departements,FeatureTypeInfoImpl--474ece09:133208a1f4e:-7a83,limites_admin - Departements Grande Region,9
PNRLG - Sites de découvertes,FeatureTypeInfoImpl--39f1150e:152690b3e5b:338e,coz - Sites,1172
PNR LG - Sites d'hivernage de la grue cendrée,FeatureTypeInfoImpl--2aae7c6e:13542c0f87f:-65dc,coz - Sites,1172
RFF - Vitesse maximum autorisée des lignes,FeatureTypeInfoImpl--60870653:141bc392aa4:-4b69,cub - Lignes,1552
SDIS 47 - ERP,FeatureTypeInfoImpl-328c2f39:15336d544b1:7f86,pompier - SDIS47 - Signalements (>30 jours - Archives),371
SMEAG -  Sites expérimentaux pour le SDE,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fac,coz - Sites,1172
SRCE - EF Lignes à Grande Vitesse (LGV),FeatureTypeInfoImpl--1349261:1431092c4c4:6099,cub - Lignes,1552
DDT 47 - Atlas zones inondables (hors PPRI),FeatureTypeInfoImpl-1bfa188e:149eb73da18:-23c7,atlas - Atlas A3,949
DDTM 33 - Campings,FeatureTypeInfoImpl--2e1400eb:133edec7535:-7e94,ddtm47 - Campings,918
SRCE - Dalles Atlas,FeatureTypeInfoImpl--4ffbdc12:1532c8efba5:7ed8,atlas - Atlas A3,949
ARS - Chirurgie,FeatureTypeInfoImpl-59b62a1c:15047e2a372:5635,ars - Services de chirurgie,820
ARS - Médecine,FeatureTypeInfoImpl-59b62a1c:1504780c7b3:ef6,ars - Services de médecine préventive,518
CDC Piémont Oloronais - Batiments,FeatureTypeInfoImpl-2245790e:1419d048044:30,batiments - ERP,481
ARS - Psychiatrie,FeatureTypeInfoImpl-29107397:1504b94e0ea:39e2,ars - Services de psychiatrie,513
ARS - Réanimation,FeatureTypeInfoImpl-29107397:1504bfcb2ce:-7ee2,ars - Services de réanimation,903
ARS - Urgences,FeatureTypeInfoImpl-29107397:1504be48c1c:70e0,null - Urgences,1132
ARDFCI - Contour des ASA de DFCI,FeatureTypeInfoImpl-6055af01:139f8af61b3:-2290,dfci - ASA,1718
IGN - Arrondissements,FeatureTypeInfoImpl-3e4679f5:133887f8025:-7b99,gip_atgeri - Arrondissements,17
IGN - Cantons,FeatureTypeInfoImpl-3e4679f5:133887f8025:-7b95,gip_atgeri - Cantons 2010,84
Cadastre 33 - Batiments (IGN BDParcellaire),FeatureTypeInfoImpl--2168f1ae:143c012c583:477c,batiments - ERP,481
Pays du Grand Bergeracois - Communes,FeatureTypeInfoImpl-278241d0:14b01693ea9:5082,sidpc - Nouvelles communes infectées en 2015,33
Pays du Grand Bergeracois - Mairies,FeatureTypeInfoImpl-1bf44d9a:1492cfd3adb:6033,bdtopo - Mairies,213
Pays du Grand Bergeracois - La Postes,FeatureTypeInfoImpl-1bf44d9a:1492d99d0b1:-4c4c,tigf - Postes de livraison (TIGF),436
ARS - Urgences (Réservé ARS),FeatureTypeInfoImpl-29107397:1504be48c1c:70d4,null - Urgences,1132
ASP - RPG 2011 Dept 33,FeatureTypeInfoImpl-d424538:1488838bacf:5b73,null - 33,498
ASP - RPG 2011 Dept 40,FeatureTypeInfoImpl-d424538:148885a27b6:-5842,null - 40,199
ASP - RPG 2011 Dept 47,FeatureTypeInfoImpl-d424538:1488817054d:-161b,null - 47,200
ASP - RPG 2011 Dept 64,FeatureTypeInfoImpl-d424538:148885a27b6:-42c8,null - 64,429
ASP - RPG 2012 Dept 24,FeatureTypeInfoImpl-381b45bf:144f895ea1b:3c88,null - 24,115
ASP - RPG 2012 Dept 33,FeatureTypeInfoImpl-381b45bf:144f891ae3d:349d,null - 33,498
ASP - RPG 2012 Dept 40,FeatureTypeInfoImpl-381b45bf:144f895ea1b:16bc,null - 40,199
ASP - RPG 2012 Dept 47,FeatureTypeInfoImpl-381b45bf:144f8c67a44:3f19,null - 47,200
ASP - RPG 2012 Dept 64,FeatureTypeInfoImpl-381b45bf:144f8c67a44:-5766,null - 64,429
CAUE 33 - Architecture dossiers 2000-2012,FeatureTypeInfoImpl-2ca21f6c:13cad7262a3:-46b4,null - 33,498
CAUE 33 - Environnement dossiers 2000-2012,FeatureTypeInfoImpl-2ca21f6c:13cad7262a3:-468f,null - 33,498
CAUE 33 - _Zones maisons de gironde,FeatureTypeInfoImpl--60d2bb13:13cb4240a19:-70ea,null - 33,498
CAUE 33 - _Masque noir,FeatureTypeInfoImpl--60d2bb13:13cb4240a19:-53ed,null - 33,498
CAUE 33 - Pédagogique dossiers 2000-2012,FeatureTypeInfoImpl-745229db:13cb06a2cc3:-7ff3,null - 33,498
CAUE 33 - Urbanisme dossiers 2000-2012,FeatureTypeInfoImpl-745229db:13cb06a2cc3:-7fe0,null - 33,498
CA Grand Villeneuvois - Points de collecte,FeatureTypeInfoImpl--1555e0c2:13a2c2c28f3:1aa8,collecte - Bati,548
DREAL - PPRI,FeatureTypeInfoImpl--4ecb909f:15adcc47f4e:-77b7,dreal - Enveloppes synthetiques (faible probabilité de crues),2
SIAEPA de La Brède - Stations d'épuration,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f38,cub - Stations VCUB,1548
CC Montesquieu - Cadastre 2012 - Bâti,FeatureTypeInfoImpl-4e3547f4:13c6cc45535:-a3f,cadastre - Bati,210
secteurs de collecte des déchets,FeatureTypeInfoImpl-3e62bdca:1516209d235:-4b19,collecte - Bati,548
CG 24 - Stations d'épuration,FeatureTypeInfoImpl-91f625d:140546729a4:3b11,cub - Stations VCUB,1548
CG33 - Stations d'épuration,FeatureTypeInfoImpl-d69f80b:13d49cd4298:-5fa5,cub - Stations VCUB,1548
CG 64 - Point de départ des Plans Locaux de Randonnées,FeatureTypeInfoImpl-1efb5ae3:137edde9d3f:-6e8f,tmp - Test sn point,1989
CG64 - Stations d'épuration et points de rejet,FeatureTypeInfoImpl--6bab9a9a:14052b4370d:4319,cub - Stations VCUB,1548
Chambre agri 40 - Réseau ASAH,FeatureTypeInfoImpl--2d7d61de:14de2b56fe5:b6a,null - 40,199
Chambre agriculture 64 - Stations agrométéo,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dc8,cub - Stations VCUB,1548
Secteurs de collecte des déchets - 2017,FeatureTypeInfoImpl-365a62ac:1588cc3d0e0:704e,collecte - Bati,548
CR Aqutaine - Eolien posé - Calcul des potentiels technico-économiques - Point,FeatureTypeInfoImpl-40b93b40:14ae3fb4fdb:-4961,tmp - Test sn point,1989
CAUE 33 - _Département gris,FeatureTypeInfoImpl--60d2bb13:13cb4240a19:-7102,null - 33,498
CAUE 33 - _Hydrographie noir,FeatureTypeInfoImpl--60d2bb13:13cb4240a19:-52db,null - 33,498
DREAL - PPRF,FeatureTypeInfoImpl--4ecb909f:15adcc47f4e:-7933,dreal - Enveloppes synthetiques (faible probabilité de crues),2
DDCSPP 47 - Elevages ovins et caprins,FeatureTypeInfoImpl-48337e3e:150c7ccc759:3057,null - 47,200
DDCSPP 47 - Elevages Porcins,FeatureTypeInfoImpl-48337e3e:150c7ccc759:3087,null - 47,200
PCI vecteur 64 - Batiment (DDFIP 64),FeatureTypeInfoImpl-72e17f:14eb09bea46:-7e92,null - 64,429
PCI vecteur 64 - Commune (DDFIP 64),FeatureTypeInfoImpl-72e17f:14eb09bea46:-7dea,null - 64,429
PCI vecteur 64 - Parcelle (DDFIP 64),FeatureTypeInfoImpl-72e17f:14eb09bea46:-7df4,null - 64,429
PCI vecteur 64 - Section (DDFIP 64),FeatureTypeInfoImpl-72e17f:14eb09bea46:-7dd8,null - 64,429
DDT 47 - Routes à Grande Circulation,FeatureTypeInfoImpl-4d526dfe:149f0c00e2c:7695,sdis - Circulation,1102
DDTM 33 - Localisation des stations d'epuration,FeatureTypeInfoImpl--2e1400eb:133edec7535:-7e84,cub - Stations VCUB,1548
demo_afigeo - schéma ingénierie 24,FeatureTypeInfoImpl-5c668ac0:13da256cfec:-2706,null - 24,115
DRAC - ZPPAUP,FeatureTypeInfoImpl-2fa548b8:13291b4bfc7:-7c00,patrimoine_culturel - ZPPAUP Aquitaine Midi Pyrénées,1796
DREAL - PPRL,FeatureTypeInfoImpl--4ecb909f:15adcd21345:5b7,dreal - Enveloppes synthetiques (faible probabilité de crues),2
DREAL - PPRA,FeatureTypeInfoImpl--4ecb909f:15adcd21345:a5f,dreal - Enveloppes synthetiques (faible probabilité de crues),2
RFF - Point d'accès,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d60,tmp - Test sn point,1989
FD chasse 33 - ACCA,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dd0,null - 33,498
FD chasse 33 - Acquisition ACCA,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dde,null - 33,498
FD chasse 33 - Acquisition,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7de0,null - 33,498
FD chasse 33 - Acquisition fondation,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dda,null - 33,498
FD chasse 33 - gestion,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7de2,null - 33,498
FD chasse 33 - Passages de cerfs,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ddc,null - 33,498
FD chasse 33 - Passages de chevreuils,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dce,null - 33,498
FD chasse 33 - Passages de sangliers,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dd2,null - 33,498
FD chasse 33 - Réserve contractuelle,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dd4,null - 33,498
FD chasse 33 - ACCA et SCC,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dd6,null - 33,498
GIP ATGeRi - OCS 2000 Extension 24 - Bêta,FeatureTypeInfoImpl--5f51174f:1530efaf1b7:-1c29,null - 24,115
GIP ATGeRi - OCS 2000 Extension 33 - Bêta,FeatureTypeInfoImpl--5f51174f:1530f039a13:-6a62,null - 33,498
GIP ATGeRi - OCS 2000 Extension 40 - Bêta,FeatureTypeInfoImpl-3a9bdd1e:14fff9d0b16:-3703,null - 40,199
GIP ATGeRi - OCS 2000 Extension 47 - Bêta,FeatureTypeInfoImpl--22d246a4:1523125f4b9:-3dc8,null - 47,200
GIP ATGeRi - OCS 2000 Extension 64 - Bêta,FeatureTypeInfoImpl-3a9bdd1e:14fff9d0b16:4266,null - 64,429
GIP ATGeRi - OCS 2009 Extension 24 - Bêta,FeatureTypeInfoImpl--5f51174f:1530f025739:bdf,null - 24,115
GIP ATGeRi - OCS 2009 Extension 33 - Bêta,FeatureTypeInfoImpl--5f51174f:1530f0574d1:-323f,null - 33,498
GIP ATGeRi - OCS 2009 Extension 40 - Bêta,FeatureTypeInfoImpl-3a9bdd1e:14fff9d0b16:3e3f,null - 40,199
GIP ATGeRi - OCS 2009 Extension 47 - Bêta,FeatureTypeInfoImpl--22d246a4:1523118375a:602f,null - 47,200
GIP ATGeRi - OCS 2009 Extension 64 - Bêta,FeatureTypeInfoImpl-3a9bdd1e:14fff8b08c9:5ae0,null - 64,429
GPMB - Feux,FeatureTypeInfoImpl-5b18e1b8:142bdaa1634:bc,pompier - Feux 2015,6
IGN - BDtopo - Pylones,FeatureTypeInfoImpl--3a85bcf:132cf3d3d67:-7b8e,bdtopo - Bati,215
Cadastre - Communes (IGN BDParcellaire) Nov 2013,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-756b,cadastre - Bati,210
Cadastre - Localisants (IGN BDParcellaire) Nov 2013,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7518,cadastre - Bati,210
Cadastre - Batiments (IGN BDParcellaire) Nov 2013,FeatureTypeInfoImpl-3e4679f5:133887f8025:-7e3b,cadastre - Bati,210
RFF - Gare,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d7a,projets_infrastructures - Pistes adaptées par RFF (juillet 2012),561
RFF - Point kilométrique,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d70,tmp - Test sn point,1989
RTE - Point de passage souterrain,FeatureTypeInfoImpl--64db1a4f:15a8f5b7695:-418b,tmp - Test sn point,1989
SDCI 47 - Branchements,FeatureTypeInfoImpl--7c49cce1:1359a5c4ecf:-4793,null - 47,200
SDCI 47 - Canalisation,FeatureTypeInfoImpl--7c49cce1:1359a5c4ecf:-4791,null - 47,200
SDCI 47 - Stations,FeatureTypeInfoImpl--7c49cce1:1359a5c4ecf:-4783,null - 47,200
SDEE 47 - Armoires de l’éclairage public,FeatureTypeInfoImpl--2c09ce2b:13b94940983:-7617,null - 47,200
SDIS 64 - Etablissements répertoriés,FeatureTypeInfoImpl-66e41bb3:13f52a192f1:3efb,null - 64,429
SDIS 64 - Hydrants,FeatureTypeInfoImpl-66e41bb3:13f52a192f1:-246f,null - 64,429
SDIS 64 - PAI Culture Loisirs,FeatureTypeInfoImpl--35c6cd01:13f56a2de6d:-36b7,null - 64,429
SDIS 64 - PAI Industriel et commercial,FeatureTypeInfoImpl--35c6cd01:13f56d09cab:18ac,null - 64,429
SDIS 64 - PAI Sport,FeatureTypeInfoImpl--35c6cd01:13f56b09214:3dbd,null - 64,429
SDIS 64 - PAI Administratif et militaire,FeatureTypeInfoImpl--35c6cd01:13f569e4605:-38b1,null - 64,429
SDIS 64 - PAI Gestion des eaux,FeatureTypeInfoImpl--1e53a2c2:13f56e5d5ab:28d9,null - 64,429
SDIS 64 - PAI Orographie,FeatureTypeInfoImpl--1e53a2c2:13f5775683c:-277d,null - 64,429
SDIS 64 - PAI Religieux,FeatureTypeInfoImpl--1e53a2c2:13f5775683c:-277b,null - 64,429
SDIS 64 - PAI Science enseignement,FeatureTypeInfoImpl--35c6cd01:13f56a2de6d:-3851,null - 64,429
SDIS 64 - PAI Transport,FeatureTypeInfoImpl--1e53a2c2:13f5775683c:-2764,null - 64,429
SDIS 64 - PAI Zone habitation,FeatureTypeInfoImpl--1e53a2c2:13f5775683c:-159c,null - 64,429
SDIS 64 - PK route,FeatureTypeInfoImpl-66e41bb3:13f52bcea4e:-358,null - 64,429
SDIS 64 - Route 1,FeatureTypeInfoImpl-6c1054ec:147f930b30b:-5d1d,null - 64,429
SDIS 64 - Route2,FeatureTypeInfoImpl-6c1054ec:147f930b30b:-5d16,null - 64,429
SDIS 64 - Secteur CIS,FeatureTypeInfoImpl-66e41bb3:13f52bcea4e:31e6,null - 64,429
SDIS 47 - ERP - Point,FeatureTypeInfoImpl-328c2f39:15336fff100:-42e8,tmp - Test sn point,1989
SIBA - Stations de pompage,FeatureTypeInfoImpl-b616f19:1370de390e3:4db7,cub - Stations VCUB,1548
SIBA - Stations d'épuration,FeatureTypeInfoImpl-b616f19:1370de390e3:4e1b,cub - Stations VCUB,1548
ENSAP Bordeaux - Travaux des étudiants travail,FeatureTypeInfoImpl--762e2069:151110c6cfe:-7430,crpf - Travail du sol,36
Urbanisme - 24 - Informations annexes (ponctuels),FeatureTypeInfoImpl--5ef09ad5:13fbd7e91ea:494a,null - 24,115
Cadaujac - Emplacement réservés PLU,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f04,eau - Cours eau réservés,914
Cadaujac - Niveau acoustique des ICPE,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f50,icpe - Sites ICPE,289
Cadaujac - Niveau acoustique d’évaluation des routes jour-soirée-nuit > 68 DB,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f7a,rff - Ponts routes,1618
Cadaujac - Niveau acoustique d’évaluation nocturne des routes LN,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7eea,rff - Ponts routes,1618
Cadaujac - Niveau acoustique d’évaluation nocturne des routes > 62 dB,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f22,rff - Ponts routes,1618
CDC du Mézinais - Communes,FeatureTypeInfoImpl--3ce68516:141a7919477:-6fad,sidpc - Nouvelles communes infectées en 2015,33
SIRTAQUI - Campings,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-45d0,sidpc - Campings,1599
CDC du Mézinais - Contour IGN,FeatureTypeInfoImpl--3ce68516:141a7919477:-5bf4,limites_admin - Contour Grande Region,4
AURBA - Routes des zones d'activités,FeatureTypeInfoImpl-510f4e81:13c906090df:-7ff0,rff - Ponts routes,1618
CA Cote Basque Adour - Santé,FeatureTypeInfoImpl-2245790e:1419d44a43e:-20d7,novaqt - Santé,779
CDC Penne d'Agenais - Routes Départementales,FeatureTypeInfoImpl-2245790e:1419dc4bdd5:-1741,rff - Ponts routes,1618
CG 64 - Routes départementales,FeatureTypeInfoImpl--19dd5131:13b23707cad:-68b6,rff - Ponts routes,1618
PIGMA - Population arrondissement 2009,FeatureTypeInfoImpl-186890ab:15a3c80bf7e:4400,insee - Population,170
PIGMA - Population canton 2009,FeatureTypeInfoImpl-186890ab:15a3cb5c811:73e0,insee - Population,170
PIGMA - Population département 2009,FeatureTypeInfoImpl-186890ab:15a3c635607:7c37,insee - Population,170
DRJSCS  - RES - ERP de type L,FeatureTypeInfoImpl--158b7952:14c4be63ca3:433d,erp - Sites ERP,287
GIP ATGERI - Siège,FeatureTypeInfoImpl--4ecb909f:15adc0af1ab:7d84,raster - Fond GIP,485
Pays du Grand Bergeracois - Relais assistances maternelles,FeatureTypeInfoImpl-1bf44d9a:1492da8c2e3:-29ba,cub - Parcs relais,1549
RFF - Passage à niveau,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d78,rff - Passages à niveau,1604
SMAVLOT - Campings véloroute,FeatureTypeInfoImpl-14757e89:141c6cacc4c:-3c04,sidpc - Campings,1599
SM Geolandes - Campings des landes,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7dd0,sidpc - Campings,1599
Aquitaine - Prescription linéaire test,FeatureTypeInfoImpl-6e0d6d8:154f204990f:-46df,tmp - Test sn point,1989
AUSONIUS - Langoiran Bati 1853,FeatureTypeInfoImpl--143cf329:134f53ad2c3:-2270,bdtopo - Bati,215
AUSONIUS - Langoiran Bati 1812,FeatureTypeInfoImpl--143cf329:134f53ad2c3:-2272,bdtopo - Bati,215
EPIDOR - Sports et loisirs,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e10,novaqt - Loisirs,502
EPIDOR - Bati ZI,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e1e,bdtopo - Bati,215
CDC Penne d'Agenais - Voies,FeatureTypeInfoImpl-2245790e:1419dc4bdd5:-16b7,bdtopo - Voies,1182
CE24 - entreprises des zones activités,FeatureTypeInfoImpl--58a04374:13da4a3a13c:-4cc6,novaqt - Entreprises novaqt,777
SMBV des Lacs du Born - Lagunes,FeatureTypeInfoImpl--658a4c7:14bff20bba5:-cb4,eau - Lagunes Landes,423
SAGE - Dunes modernes du littoral landais d'Arcachon à Mimizan Plage,FeatureTypeInfoImpl--524a0744:1527958b054:214e,carmen - Sage,673
SMBV des Lacs du Born - Périmetre du SAGE,FeatureTypeInfoImpl--658a4c7:14bff20bba5:-a39,carmen - Sage,673
CG 64 - Agences techniques départementales,FeatureTypeInfoImpl--25d11048:13b23a094ec:-7fda,bdtopo - Départementales,412
CG 64 - Antennes techniques départementales,FeatureTypeInfoImpl--25d11048:13b23a094ec:-7fd8,bdtopo - Départementales,412
Chambre agriculture 33 - Réseau hydrographie de la PAC,FeatureTypeInfoImpl-5c8f87e1:14407aa6100:6439,bdtopo - Hydrographie,305
Chambre agriculture 64 - Surface agricole utilisée,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dc2,bdtopo - Eau de surface,1185
SIRTAQUI - Activités de loisirs,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-45ff,novaqt - Loisirs,502
SIRTAQUI - Equipements de loisirs,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-457c,novaqt - Loisirs,502
EPIDROPT - Végétation aquatique vaq,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ea6,bdtopo - Végétation,180
ALPI - Communes Adherentes,FeatureTypeInfoImpl--5eb5aa40:14f414a44cd:-3db1,bdtopo - Communes,648
EPIDROPT - Végétation aquatique vaq_p,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7eb4,bdtopo - Végétation,180
CA Cote Basque Adour - Etablissement Handicap Habitat,FeatureTypeInfoImpl-2245790e:1419d44a43e:-64bb,novaqt - Habitat,744
DIRA : Habitat d'Oloron-Sainte-Marie,FeatureTypeInfoImpl--58ac8fd2:14377594a3d:7786,novaqt - Habitat,744
EPIDOR - En cours de reconnaissance,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e12,eau - Points de reconnaissance,688
GIP ATGeRi - Surface moyenne annuelle forestière incendiée,FeatureTypeInfoImpl--29686bc1:1502382da06:-3d76,bdtopo - Eau de surface,1185
GPMB - Chenal de Blaye,FeatureTypeInfoImpl-5b18e1b8:142bdaa1634:-8b2,ppi - Ppi blaye buffer 5km,275
Pays du Grand Bergeracois - Centres de loisirs sans hébergement,FeatureTypeInfoImpl-1bf44d9a:1492cbdd7cd:-79d6,novaqt - Loisirs,502
PNR LG - Chateaux,FeatureTypeInfoImpl--2aae7c6e:13542c0f87f:-6e94,pompier - Chateaux d'eau forestiers,703
PNR LG - Eglises et chapelles,FeatureTypeInfoImpl--2aae7c6e:13542c0f87f:-6d62,bdtopo - Eglises,212
PNR LG - Lagunes 2008,FeatureTypeInfoImpl--2aae7c6e:13542c0f87f:-6c60,eau - Lagunes Landes,423
SDIS 24 - Hydrants,FeatureTypeInfoImpl--58a04374:13da4a3a13c:-5a2f,pompier - Hydrants,1975
SDIS64 - PAI Santé,FeatureTypeInfoImpl-788275d6:148eb592ce7:556c,novaqt - Santé,779
RFF - Passages souterrains,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d6c,rff - Passages à niveau,1604
SDIS64 - PAI  Hydrographie,FeatureTypeInfoImpl-45879d41:14c5ae69d57:-4a7a,bdtopo - Hydrographie,305
SDIS - Zones de 1er appel,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d56,sdis - Prises eau,1341
SDIS -  Groupements,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d5a,sdis - Prises eau,1341
SDIS - Tours de guet,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d58,sdis - Prises eau,1341
SMAVLOT - Communes su SMAVLOT,FeatureTypeInfoImpl-14757e89:141c6cacc4c:-3bf4,bdtopo - Communes,648
Zones de gestion du SAGE nappes profondes de Gironde,FeatureTypeInfoImpl-538fbc38:14cb33f7e3c:4fa6,carmen - Sage,673
