GeoServer,ID GeoServer,GeoNetwork,ID GeoNetwork
DREAL - TMJM Trafic mensuel 2014,FeatureTypeInfoImpl-69be8d:14eba4dfd05:-6576,DREAL2 - Aquitaine : Trafic et sécurité,49cc332d-d5d3-4632-821a-ed7ee899632f
IGN ADMIN EXPRESS - Département,FeatureTypeInfoImpl--64db1a4f:15a93e2cc0f:-678f,IFN - Nouvelle Aquitaine : SCAN 1000® EXPRESS IGN,73e59044-b3ff-4db3-b57b-6b3a33d09352
IGN BDAdresse - Points Adresse,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d9a,BXM - Points d'eau servant à l'alimentation en eau potable issus de la BD TOPO IGN 2007 sur Bordeaux Métropole,e92103b4-76e7-4a54-8ea1-66d334a1c4d8
Vue Aérienne Infrarouge 2009 40cm Aquitaine,CoverageInfoImpl-17928462:1343c2469d3:-7584,IFN - Aquitaine : Bd Ortho Infra-Rouge Couleur 2009,10b53c50-1688-4ae2-be43-aa721d8423ee
PNR LG -  Zones d'éradication des grenouilles taureau,FeatureTypeInfoImpl--2aae7c6e:13542c0f87f:-6425,PARC4 - PNR Landes de Gascogne : Zones d'Eradication de la Grenouille Taureau,57d564ca-8aaf-488d-b5e2-01ac8e13da88
RFF - Traversée voie piétons,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d62,RFF - Aquitaine et Poitou-Charentes : Réseau ferré (Traversée voie piétons),7899bb48-0999-438f-a125-9d0cd1b92329
RTE - Réseau électrique aérien,FeatureTypeInfoImpl--64db1a4f:15a8f5b7695:-3d19,RTE - Réseau de Transport d'Electricité - RTE (WMS),7bc344e0-2d86-4e2e-9a69-4fd2c58fa50c
SIBA - Bassins de rétention des eaux usees,FeatureTypeInfoImpl-b616f19:1370de390e3:4c2f,SIBA - Bassin d'Arcachon : turbidité des eaux,23563987-34f5-4b6d-b240-289fcaf7aac4
Urbanisme - Gironde Habillages ponctuels,FeatureTypeInfoImpl--266e24e3:148591801ab:616a,BXM - Habillages ponctuels des documents d'urbanisme du Plan Local d'Urbanisme 3.1 (PLU) sur le territoire de Bordeaux Métropole,e5c577e6-d831-411e-8570-a8949222859f
Urbanisme - Gironde Habillages surfaciques,FeatureTypeInfoImpl--266e24e3:1485920429f:536d,BXM - Habillages surfaciques des documents d'urbanisme du Plan Local d'Urbanisme 3.1 (PLU) sur le territoire de Bordeaux Métropole,834d6008-3979-4511-89ce-6b213434ef5e
CAUE 33 - _Hydrographie noir,FeatureTypeInfoImpl--60d2bb13:13cb4240a19:-52db,CAUE33 - CAUE 33 - Conseil d'Architecture, d'Urbanisme et d'Environnement de la Gironde (WMS),41520a30-6dc8-4064-b935-cd8cb54a3506
SIAEPA de Saint-Selve - Compteurs de secteurs,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f4c,SIAEPA_SAINTSELVE - SIAEPA de Saint-Selve : Réseau d'eau potable,99fb3705-d904-4c27-83ce-41c6293a97c8
CDC Penne d'Agenais - Voie Communale,FeatureTypeInfoImpl-2245790e:1419dc4bdd5:-16d5,CCPENNEDAGENAIS - Communauté de Communes du Canton de Penne d'Agenais : Plan cadastral informatisé,442ad0dc-502a-4020-a790-4ed1b9af15e9
Zone de compétence ""Police Nationale"",FeatureTypeInfoImpl--4ecb909f:15ad12ee09a:-1775,Atlas Aquitaine : Service de Prévision des Crues Gironde-Adour-Garonne - Zone de compétence et secteurs surveillés,fr-120066022-jdd-0046c65e-d992-4a95-90fa-5f02178e3dcc
PIGMA - Population commune 2009,FeatureTypeInfoImpl-186890ab:15a3c47cdb1:619c,PIGMA - Référentiel aquitain d'OCcupation du Sol (OCS) à Grande Echelle 2000 - 2009,8258edbc-73d9-4687-88b3-d81beb8b3f83
PIGMA - Taux de chômage des 15-24 ans / 15-24 ans en 2009,FeatureTypeInfoImpl--66b5f798:13ab2251bcf:-1f4d,PIGMA - Référentiel aquitain d'OCcupation du Sol (OCS) à Grande Echelle 2000 - 2009,8258edbc-73d9-4687-88b3-d81beb8b3f83
PIGMA - Taux de chômage des 15-64 ans / 15-64 ans en 2009,FeatureTypeInfoImpl--66b5f798:13ab2251bcf:34b3,PIGMA - Référentiel aquitain d'OCcupation du Sol (OCS) à Grande Echelle 2000 - 2009,8258edbc-73d9-4687-88b3-d81beb8b3f83
PIGMA - Taux de chômage des 25-54 ans / 25-54 ans en 2009,FeatureTypeInfoImpl--66b5f798:13ab2251bcf:7f44,PIGMA - Référentiel aquitain d'OCcupation du Sol (OCS) à Grande Echelle 2000 - 2009,8258edbc-73d9-4687-88b3-d81beb8b3f83
PIGMA - Taux de chômage des 55-64 ans / 55-64 ans en 2009,FeatureTypeInfoImpl--66b5f798:13ab2611fca:-5989,PIGMA - Référentiel aquitain d'OCcupation du Sol (OCS) à Grande Echelle 2000 - 2009,8258edbc-73d9-4687-88b3-d81beb8b3f83
DREAL - Trafic comptages BDX Metropole de 2011 à 2015,FeatureTypeInfoImpl--25674c34:158f3c52444:381e,DREAL2 - Aquitaine : Trafic et sécurité,49cc332d-d5d3-4632-821a-ed7ee899632f
DREAL - Trafic comptages CUB de 2010 à 2014,FeatureTypeInfoImpl-69be8d:14eba61c107:3850,DREAL2 - Aquitaine : Trafic et sécurité,49cc332d-d5d3-4632-821a-ed7ee899632f
DREAL - TMJA Trafic de 2011 à 2015 (DREAL),FeatureTypeInfoImpl-69be8d:14ebabec22e:-72c4,DREAL2 - Aquitaine : Trafic et sécurité,49cc332d-d5d3-4632-821a-ed7ee899632f
DREAL - TMJA Trafic de 2011 à 2015 en ex-Aquitaine,FeatureTypeInfoImpl-69be8d:14eba561422:-363f,DREAL2 - Aquitaine : Trafic et sécurité,49cc332d-d5d3-4632-821a-ed7ee899632f
DREAL - TMJM Trafic mensuel 2014 (DREAL),FeatureTypeInfoImpl-69be8d:14ebabec22e:-732a,DREAL2 - Aquitaine : Trafic et sécurité,49cc332d-d5d3-4632-821a-ed7ee899632f
DREAL - Trafic de 2011 à 2015 (ALIENOR),FeatureTypeInfoImpl-4096704b:14f17f59a63:-5fdb,DREAL2 - Aquitaine : Trafic et sécurité,49cc332d-d5d3-4632-821a-ed7ee899632f
DREAL - Trafic de 2011 à 2015 (ATLANDES),FeatureTypeInfoImpl--236e41c6:14f07334ce2:-7f20,DREAL2 - Aquitaine : Trafic et sécurité,49cc332d-d5d3-4632-821a-ed7ee899632f
DREAL - Trafic de 2011 à 2015 (Gestionnaires),FeatureTypeInfoImpl--236e41c6:14f07334ce2:-7cab,DREAL2 - Aquitaine : Trafic et sécurité,49cc332d-d5d3-4632-821a-ed7ee899632f
PNR LG - Troncons de Navigation BD TOPO,FeatureTypeInfoImpl--2aae7c6e:13542c0f87f:-6483,PARC4 - PNR Landes de Gascogne : Tronçons de Navigation BD TOPO,462fba82-c481-43b0-9aa3-4e4f4b64e1ad
Urbanisme Aquitaine - Informations linéaires,FeatureTypeInfoImpl-5b18e1b8:142bdf5b9f7:6035,Informations linéaires des PLU numérisés en Corrèze,fr-120066022-jdd-e0863461-a660-449b-ba7d-fafaa01c8429
Urbanisme Aquitaine - Informations ponctuelles,FeatureTypeInfoImpl-5b18e1b8:142bdf5b9f7:-1edf,Informations ponctuelles des PLU numérisés en Corrèze,fr-120066022-jdd-de0436fe-6e1b-4637-91c4-3556667f16b0
Urbanisme Aquitaine - Informations surfaciques,FeatureTypeInfoImpl-5b18e1b8:142bdf5b9f7:-131d,Informations surfaciques des PLU numérisés en Corrèze,fr-120066022-jdd-0e409240-795b-4256-8e53-b776dafd28a3
Urbanisme Aquitaine - Prescriptions linéaires,FeatureTypeInfoImpl-5b18e1b8:142bdf5b9f7:604d,Prescriptions linéaires des PLU numérisés en Corrèze,fr-120066022-jdd-5dd9c018-6342-4875-ba98-a06cb130ebf4
Urbanisme Aquitaine - Prescriptions ponctuelles,FeatureTypeInfoImpl-5b18e1b8:142bdf5b9f7:62c6,Prescriptions ponctuelles des PLU numérisés en Corrèze,fr-120066022-jdd-7105ed7e-3f53-4760-903e-5061340f4f84
Urbanisme Aquitaine - Prescriptions surfaciques,FeatureTypeInfoImpl-5b18e1b8:142be17f584:-7f0e,Prescriptions surfaciques des PLU numérisés en Corrèze,fr-120066022-jdd-fe4a8e52-5302-439e-8f07-dc7b61a9007a
Urbanisme - Dordogne Habillages ponctuels,FeatureTypeInfoImpl--a228572:14855bf2dd0:49c9,BXM - Habillages ponctuels des documents d'urbanisme du Plan Local d'Urbanisme 3.1 (PLU) sur le territoire de Bordeaux Métropole,e5c577e6-d831-411e-8570-a8949222859f
Urbanisme - Dordogne Habillages surfaciques,FeatureTypeInfoImpl--a228572:14855bf2dd0:4ad1,BXM - Habillages surfaciques des documents d'urbanisme du Plan Local d'Urbanisme 3.1 (PLU) sur le territoire de Bordeaux Métropole,834d6008-3979-4511-89ce-6b213434ef5e
Urbanisme départemental - Informations ponctuels de la Dordogne,FeatureTypeInfoImpl--a228572:14855ccf5cb:-35a2,CD24 - Conseil Départemental de la Dordogne (WMS),6875fd64-8892-4536-9746-620381b1cb5f
Urbanisme départemental - Informations ponctuels de la Dordogne,FeatureTypeInfoImpl--a228572:14855ccf5cb:-677f,CD24 - Conseil Départemental de la Dordogne (WMS),6875fd64-8892-4536-9746-620381b1cb5f
SMBV des Lacs du Born - Périmetre du SAGE,FeatureTypeInfoImpl--658a4c7:14bff20bba5:-a39,SMEGREG - SIAEBVELG - SAGE Lacs médocains,d11da54d-9393-4dba-bbc5-e3154f59aa5c
CG47 - Points de rejet des tations d'épuration,FeatureTypeInfoImpl--5738bcda:13cb7bf17f0:-7a05,SMEGREG - - Demande d'avis sur le dossier de renouvellement d'autorisation de rejet de la station d'épuration de Saint Julien-Beychevelle (14 550 EH) au titre de la loi sur l'eau,af37ae42-3925-444d-8824-ca0e6fb5d902
DDTM33 - Bathymétrie Bassin Arcachon 2015,CoverageInfoImpl--25674c34:158d4bfb45b:-2688,DDTM33 - Bassin d'Arcachon : Passes 2013,bac62c72-813c-457e-8971-c2e0670155f9
FD chasse 33 - Réserve contractuelle,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dd4,CHASSE33 - Gironde: Réserve de chasse et de faune sauvage,8fc25975-b535-4fb7-8691-f323dd8f8fd1
BD ALTI - courbes de niveau PYRENEES-ATLANTIQUES,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d9e,IFN - BD ORTHO IRC 50CM 2015 : PYRENEES-ATLANTIQUES,IGNF_BDORTHOr_2-0_JP2-E100_LAMB93_D64-2015.xml
ONF - Forêts relevant du régime forestier,FeatureTypeInfoImpl--2f77feef:134c1e338be:5417,ONF - Aquitaine : Forêts publiques,73627b88-ca8a-4155-9eba-d6c40867b321
SDIS 64 - PAI Zone habitation,FeatureTypeInfoImpl--1e53a2c2:13f5775683c:-159c,LOGOSDIS64 - Modèle SDIS 64 (mini-fiche),d1ee3857-6f75-4457-8ded-4446ef326d6d
Urbanisme Aquitaine - Habillages ponctuels,FeatureTypeInfoImpl-5b18e1b8:142bdf5b9f7:45c4,BXM - Habillages ponctuels des documents d'urbanisme du Plan Local d'Urbanisme 3.1 (PLU) sur le territoire de Bordeaux Métropole,e5c577e6-d831-411e-8570-a8949222859f
Urbanisme Aquitaine - Habillages surfaciques,FeatureTypeInfoImpl-5b18e1b8:142bdf5b9f7:45e6,BXM - Habillages surfaciques des documents d'urbanisme du Plan Local d'Urbanisme 3.1 (PLU) sur le territoire de Bordeaux Métropole,834d6008-3979-4511-89ce-6b213434ef5e
ARS - Captages des Pyrénées-Atlantiques,FeatureTypeInfoImpl--1812fe21:13feca1dc3b:fbb,ARS - Aquitaine: périmètres de protection éloigné des captages d'eau,bf87f09d-e749-4a63-a842-66476364a03c
Cadaujac - Emplacement réservés PLU,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f04,CADAUJAC - Commune de Cadaujac : Texte règlementaire du PLU,494eeecb-2a5c-4f87-8bbd-31905851f9a9
CC Montesquieu - Arrêts de bus pour les collèges et les lycées,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f1c,CCM - Communauté de Communes de Montesquieu : Arrêts de transports scolaires,49dc2086-2670-4c89-98b4-26c69b986a0b
Cadaujac – Servitudes linéaires du PLU,FeatureTypeInfoImpl--6bedd173:138b6b6a47f:-6438,CADAUJAC - Commune de Cadaujac : Texte règlementaire du PLU,494eeecb-2a5c-4f87-8bbd-31905851f9a9
CR Aquitaine - Programmes LEADER 2014/2020,FeatureTypeInfoImpl-19097143:153501da07d:-387b,CRA - Nouvelle-Aquitaine : Programme Leader 2014-2020 (métadonnée en cours),79746dcd-481e-4c93-9701-5c9928afb6ff
DDTM33 - Bathymétrie Bassin Arcachon,CoverageInfoImpl--362f1b0d:14b78f4c2b9:-7f40,DDTM33 - Bassin d'Arcachon : Passes 2013,bac62c72-813c-457e-8971-c2e0670155f9
EHLG - Aides de la PAC sur le Pays Basque en 2013,FeatureTypeInfoImpl-223d3190:15312d010ee:-2782,EHLG - Pays-Basque : Aides publiques de la Politique Agricole Commune (PAC),18e435e3-e7bf-4537-8d2c-a70a8e62ddf4
IGN ADMIN EXPRESS - Arrondissement départemental,FeatureTypeInfoImpl--64db1a4f:15a93bcfd03:6bdc,IFN - France : SCAN 250® EXPRESS IGN,7c36ef7c-6712-43a2-9747-d1d6d787242c
Urbanisme - Gironde Habillages linéaires,FeatureTypeInfoImpl--266e24e3:148591801ab:6121,CC_BOURG_GIRONDE - Communauté de communes de Bourg en Gironde : Urbanisme,07dfdbec-ce4c-408e-90d8-f8a00c39bf5d
Urbanisme - Lot-et-Garonne Habillages surfaciques,FeatureTypeInfoImpl--266e24e3:148592967ca:740a,Plan de prévention des risques naturels - Risque INONDATION ET INSTABILITE DES BERGES DU LOT - Commune Condezaygues - Lot-et-garonne : Zones réglementées surfaciques,fr-120066022-jdd-0919b267-9e61-47ea-9494-147cfbe02ef8
Urbanisme - Lot-et-Garonne Informations linéaires,FeatureTypeInfoImpl--266e24e3:148592967ca:74e7,Informations linéaires des PLU numérisés en Corrèze,fr-120066022-jdd-e0863461-a660-449b-ba7d-fafaa01c8429
Urbanisme - Lot-et-Garonne Informations surfaciques,FeatureTypeInfoImpl--266e24e3:148592967ca:7d33,Informations surfaciques des PLU numérisés en Corrèze,fr-120066022-jdd-0e409240-795b-4256-8e53-b776dafd28a3
Urbanisme - Lot-et-Garonne Prescriptions surfaciques,FeatureTypeInfoImpl--266e24e3:148595bbbc6:-69d3,Prescriptions surfaciques des PLU numérisés en Corrèze,fr-120066022-jdd-fe4a8e52-5302-439e-8f07-dc7b61a9007a
Urbanisme - Pyrénées-Atlantiques Habillages surfaciques,FeatureTypeInfoImpl-5b72bc98:144ab29b95e:-3308,Assiettes surfaciques liées aux servitudes des zones agricoles protégées (catégorie A9) - Département des Pyrénées-Atlantiques,fr-120066022-jdd-3938d098-ea98-4ba8-abac-beb432d8ba16
Emissions des Scopes 1 et 2 en 2012,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-593a,SMEGREG - ANTEAGROUP - Autorisation d'exploiter Caz 1 et 2 - Cazaux,7022ef64-fd0a-4dfb-b3bc-c1eb63037a55
CG 64 - Signalétique verticale et d'information,FeatureTypeInfoImpl-1efb5ae3:137edde9d3f:-6e95,CD64 - la signalétique sur les sentiers d'intérêt départemental,9d131845-696d-4c80-b2e6-1d4d3353d32a
OCA - Aléa érosion de la côte sableuse,FeatureTypeInfoImpl--526cedd4:143d45a8877:4334,OCA - Aquitaine : Atlas Stratégie du trait de côte,7f8c7e6e-6e10-4fe1-9d0d-70aa4abcd7ed
RTE - Réseau électrique souterrain,FeatureTypeInfoImpl--64db1a4f:15a8f5b7695:-3b27,RTE - Réseau de Transport d'Electricité - RTE (WMS),7bc344e0-2d86-4e2e-9a69-4fd2c58fa50c
SMEAG -  Points d'accessibilité à l'eau,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fb0,SMEGREG - DRASS -  L'eau potable en Aquitaine,10d07ace-b4c5-4f57-b301-daa0a0d06374
Urbanisme - Pyrénées-Atlantiques Informations linéaires,FeatureTypeInfoImpl-5b72bc98:144ab29b95e:5840,Informations linéaires des PLU numérisés en Corrèze,fr-120066022-jdd-e0863461-a660-449b-ba7d-fafaa01c8429
Urbanisme - Pyrénées-Atlantiques Informations surfaciques,FeatureTypeInfoImpl-5b72bc98:144ab29b95e:59fc,Informations surfaciques des PLU numérisés en Corrèze,fr-120066022-jdd-0e409240-795b-4256-8e53-b776dafd28a3
Urbanisme - Pyrénées-Atlantiques Prescriptions linéaires,FeatureTypeInfoImpl-5b72bc98:144ab29b95e:5d1c,Prescriptions linéaires des PLU numérisés en Corrèze,fr-120066022-jdd-5dd9c018-6342-4875-ba98-a06cb130ebf4
Urbanisme - Pyrénées-Atlantiques Prescriptions ponctuelles,FeatureTypeInfoImpl-5b72bc98:144ab29b95e:5d2d,Prescriptions ponctuelles des PLU numérisés en Corrèze,fr-120066022-jdd-7105ed7e-3f53-4760-903e-5061340f4f84
Urbanisme - Pyrénées-Atlantiques Prescriptions surfaciques,FeatureTypeInfoImpl-5b72bc98:144ab29b95e:5d49,Prescriptions surfaciques des PLU numérisés en Corrèze,fr-120066022-jdd-fe4a8e52-5302-439e-8f07-dc7b61a9007a
ARS - Ensemble des établissements (Réservé ARS),FeatureTypeInfoImpl-d69f80b:13d47f1264c:-7675,ARS - Aquitaine : Établissements d'hospitalisation,32e30bfc-f3a9-4143-b9c6-e04216bbc1ef
CDC du Mézinais - Zonage du Plan Local de l'Urbanisme,FeatureTypeInfoImpl-2245790e:1419dadf6d9:-3372,CC_MEZINAIS - Communauté de Communes de Mezinais : Zonage PLU,2e08314b-eec2-4b4e-af75-b3de936189f6
demo_afigeo - schéma ingénierie 24,FeatureTypeInfoImpl-5c668ac0:13da256cfec:-2706,Aquitaine : SRCE - Table des ctions prioritaires constitutives du Schéma régional de cohérence écologique (SRCE) de la région d'Aquitaine adopté le 24 décembre 2015,fr-120066022-jdd-64197335-24c7-4e87-bd60-d7b8c7b6e009
PIGMA - Population département 2009,FeatureTypeInfoImpl-186890ab:15a3c635607:7c37,PIGMA - Référentiel aquitain d'OCcupation du Sol (OCS) à Grande Echelle 2000 - 2009,8258edbc-73d9-4687-88b3-d81beb8b3f83
GeoTransfert - Annotations géographiques du trait de côte,FeatureTypeInfoImpl-2245790e:1419c920d26:-3a00,SIBA - Bassin d'Arcachon : Trait de Côte,e5dc166c-b3ae-447f-b252-18ddbcb5f7b5
GeoTransfert - Qualité de la détection automatique du trait de côte,FeatureTypeInfoImpl-2245790e:1419c920d26:-39e8,SIBA - Bassin d'Arcachon : Trait de Côte,e5dc166c-b3ae-447f-b252-18ddbcb5f7b5
GeoTransfert - Comparaison trait de côte de 2010-2012,FeatureTypeInfoImpl-2245790e:1419c920d26:-5099,SIBA - Bassin d'Arcachon : Trait de Côte,e5dc166c-b3ae-447f-b252-18ddbcb5f7b5
GeoTransfert - Comparaison trait de côte de 2012-2013,FeatureTypeInfoImpl-2245790e:1419c920d26:-3b23,SIBA - Bassin d'Arcachon : Trait de Côte,e5dc166c-b3ae-447f-b252-18ddbcb5f7b5
SDIS 64 - PAI Science enseignement,FeatureTypeInfoImpl--35c6cd01:13f56a2de6d:-3851,LOGOSDIS64 - Modèle SDIS 64 (mini-fiche),d1ee3857-6f75-4457-8ded-4446ef326d6d
SIBA - Réseau d'assainissement des eaux usées,FeatureTypeInfoImpl-b616f19:1370de390e3:4d54,SIBA - Bassin d'Arcachon : turbidité des eaux,23563987-34f5-4b6d-b240-289fcaf7aac4
SMEAG -   Orientation de gestion des épis,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fae,SMEGREG - ARC -  La gestion de l'eau dans l'habitat collectif - maitrise des charges et des consommations,f08ac387-0109-4f54-a7bc-f60b49db7df3
SMEGREG - Zone dénoyée entre 1980 et 2004,FeatureTypeInfoImpl--3861f61a:14cb6d26201:-7181,SMEGREG - BGRM - Contribution à la caractérisation des relations entre eau souterraine, eau de surface et écosystèmes terrestres associés en lien avec la DCE,e287027a-99eb-4c6f-92db-234607f4721d
Urbanisme - Gironde Informations ponctuels,FeatureTypeInfoImpl--266e24e3:148592967ca:-4f90,CC_BOURG_GIRONDE - Communauté de communes de Bourg en Gironde : Urbanisme,07dfdbec-ce4c-408e-90d8-f8a00c39bf5d
ARS - Soins intensifs (Réservé ARS),FeatureTypeInfoImpl-29107397:1504bfcb2ce:949,ARS - Aquitaine : Etablissements de santé - Soins longue durée,1e550a78-589e-4d29-ad8c-b5f39b9d7a93
PIGMA - Part des actifs 15-24 ans / actifs 15-64 ans en 2009,FeatureTypeInfoImpl-43d64256:13adb8ea577:-58f4,PIGMA - Référentiel aquitain d'OCcupation du Sol (OCS) à Grande Echelle 2000 - 2009,8258edbc-73d9-4687-88b3-d81beb8b3f83
PIGMA - Part des actifs 25-54 ans / actifs 15-64 ans en 2009,FeatureTypeInfoImpl-43d64256:13adb8ea577:-19e7,PIGMA - Référentiel aquitain d'OCcupation du Sol (OCS) à Grande Echelle 2000 - 2009,8258edbc-73d9-4687-88b3-d81beb8b3f83
PIGMA - Part des actifs 55-64 ans / actifs 15-64 ans en 2009,FeatureTypeInfoImpl-43d64256:13adb8ea577:-21aa,PIGMA - Référentiel aquitain d'OCcupation du Sol (OCS) à Grande Echelle 2000 - 2009,8258edbc-73d9-4687-88b3-d81beb8b3f83
SMEAG -  Station de suivi du bouchon vaseux à Portets (33),FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fb2,SMEAG1 - Contours de la Garonne : Mesures du bouchon vaseux,f4ea8e9c-88ef-4df2-823d-39731dc031cf
SRCE_2014_EF  - zones urbanisées,FeatureTypeInfoImpl--1349261:1431092c4c4:3798,SMEGREG - BRGM -  SAGE Nappes profondes de Gironde - Atlas des zones à risques,1e7d4982-733c-4f6e-9a85-3ae6a6c4b905
Urbanisme - Gironde Prescriptions ponctuels,FeatureTypeInfoImpl--266e24e3:148592967ca:-4842,CC_BOURG_GIRONDE - Communauté de communes de Bourg en Gironde : Urbanisme,07dfdbec-ce4c-408e-90d8-f8a00c39bf5d
Cadastre - Communes (IGN BDParcellaire) Nov 2013,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-756b,CC_PAYS_FOYEN - Communauté de Communes du Pays Foyen : Cadastre,e9f68fbb-c7b2-4f63-b2e0-be3aad2fa0a2
Urbanisme - Lot-et-Garonne Habillages ponctuels,FeatureTypeInfoImpl--266e24e3:148592967ca:730f,BXM - Habillages ponctuels des documents d'urbanisme du Plan Local d'Urbanisme 3.1 (PLU) sur le territoire de Bordeaux Métropole,e5c577e6-d831-411e-8570-a8949222859f
CDC Estuaire - Périmètre de la ZPS (Zone de Protection Spéciale),FeatureTypeInfoImpl--60d2bb13:13cb4eacc01:-e4c,CC_ESTUAIRE - Communauté de Communes de l'Estuaire : Sites d'observations ornithologiques de la Zone de Protection Spéciale (ZPS/Natura 2000),53acebc4-cde4-43cd-9087-782a05d70eef
CDC Penne d'Agenais - PLU de St Sylvestre-sur-Lot,FeatureTypeInfoImpl-2245790e:1419dadf6d9:408e,CCPENNEDAGENAIS - Communauté de Communes du Canton de Penne d'Agenais : Plan cadastral informatisé,442ad0dc-502a-4020-a790-4ed1b9af15e9
PIGMA - Population arrondissement 2009,FeatureTypeInfoImpl-186890ab:15a3c80bf7e:4400,PIGMA - Référentiel aquitain d'OCcupation du Sol (OCS) à Grande Echelle 2000 - 2009,8258edbc-73d9-4687-88b3-d81beb8b3f83
PIGMA - Part des chômeurs de 15-24 ans / 15-64 ans en 2009,FeatureTypeInfoImpl--66b5f798:13ab2251bcf:4cc,PIGMA - Référentiel aquitain d'OCcupation du Sol (OCS) à Grande Echelle 2000 - 2009,8258edbc-73d9-4687-88b3-d81beb8b3f83
PIGMA - Part des chômeurs de 25-54 ans / 15-64 ans en 2009,FeatureTypeInfoImpl--66b5f798:13ab2611fca:-66c8,PIGMA - Référentiel aquitain d'OCcupation du Sol (OCS) à Grande Echelle 2000 - 2009,8258edbc-73d9-4687-88b3-d81beb8b3f83
PIGMA - Part des chômeurs de 55-64 ans / 15-64 ans en 2009,FeatureTypeInfoImpl--66b5f798:13ab2611fca:-29e1,PIGMA - Référentiel aquitain d'OCcupation du Sol (OCS) à Grande Echelle 2000 - 2009,8258edbc-73d9-4687-88b3-d81beb8b3f83
SDIS 64 - Etablissements répertoriés,FeatureTypeInfoImpl-66e41bb3:13f52a192f1:3efb,LOGOSDIS64 - Modèle SDIS 64 (mini-fiche),d1ee3857-6f75-4457-8ded-4446ef326d6d
SMEAG -  Forêts alluviales: priorités et plan d'action,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fa8,SMEAG1 - Contours de la Garonne : Plan d'action ripisylve,6238e1e6-f5e6-4ebe-826d-995d67438225
SIBA - Collecteur principal des eaux usées,FeatureTypeInfoImpl-b616f19:1370de390e3:4d33,SIBA - Bassin d'Arcachon : turbidité des eaux,23563987-34f5-4b6d-b240-289fcaf7aac4
DREAL - Réseau de Controle et de Surveillance (RCS),FeatureTypeInfoImpl-5d223b53:134e5d6d059:-5d05,DREAL2 - Aquitaine : Puissances électriques installées pour les ENR reliées au réseau (Nouveau descripteur) Puissance électrique installée (et reliée au réseau) en incinération de déchets,78896ad0-a70e-4271-97d0-42ed3ba303ac
RAUDIN - Point d’Accès Public à Internet (PAPI),FeatureTypeInfoImpl-5d223b53:134e5d6d059:-358f,RAUDIN2 - Aquitaine : Enquête sur les Points d'Accès Publics à Internet - 2009/2010,c86fa06a-07bb-404e-8908-0e66a943a2e0
SMEAG -  Points d'atterissement: priorités et plan d'action,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f9c,SMEAG1 - Contours de la Garonne : Plan d'action ripisylve,6238e1e6-f5e6-4ebe-826d-995d67438225
SMEAG -  Seuils: type et objectif 2012,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f9a,BXM - Agglo 3D - Modélisation 3D  non texturée de Bordeaux Métropole (La Cub) en 2012,899a60c2-c7bc-4e20-b98f-0074d0b87a6e
DREAL - Réseau de Contrôles Opérationnels (RCO),FeatureTypeInfoImpl-5d223b53:134e5d6d059:-5d0a,DREAL2 - Aquitaine : Puissances électriques installées pour les ENR reliées au réseau (Nouveau descripteur) Puissance électrique installée (et reliée au réseau) en incinération de déchets,78896ad0-a70e-4271-97d0-42ed3ba303ac
SMEAG -  Points de franchissement et objectif 2012,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f9e,BXM - Nuage de points pour le MNT sur Bordeaux Métropole en 2012,9e4a2561-1c80-484c-94f6-be479059f90d
SMEGREG - Zone à risque de dénoyage de l’Oligocène fort et moyen,FeatureTypeInfoImpl--7cc2c4a8:14cb3762e9a:5148,SMEGREG - BORDEAUX METROPOLE - Guide zone humides,3d778df9-9622-4e0d-90d7-63fb6b3f0457
SRCE - EF Obstacles sur les cours d'eau de la Trame bleue,FeatureTypeInfoImpl--1349261:1431092c4c4:6d3f,SRCE - Aquitaine - étude trame écologique régionale,d426d48b-8100-40a8-a1a7-99ae64ecb906
Urbanisme - Pyrénées-Atlantiques Habillages ponctuels,FeatureTypeInfoImpl-5b72bc98:144ab29b95e:-3320,BXM - Habillages ponctuels des documents d'urbanisme du Plan Local d'Urbanisme 3.1 (PLU) sur le territoire de Bordeaux Métropole,e5c577e6-d831-411e-8570-a8949222859f
DREAL - Réseau de suivi des produits phystosanitaires,FeatureTypeInfoImpl-5d223b53:134e5d6d059:-5dd5,DREAL2 - Aquitaine : Puissances électriques installées pour les ENR reliées au réseau (Nouveau descripteur) Puissance électrique installée (et reliée au réseau) en incinération de déchets,78896ad0-a70e-4271-97d0-42ed3ba303ac
